id,Speciality,Vacancy,Date,Date (Квартал),AvgSalary,salary_to,salary_from,salary_currency,employer_name,Year,area_name,Country
10228,Разработчик,Разработчик хранилищ данных (Hadoop) и ETL,29/06/20,2,258100,258100,"",RUR,Сбербанк,2020,Москва,Russian Federation
10229,Разработчик,Разработчик хранилищ данных/Data Engineer,17/08/20,3,75000,"",75000,RUR,Университет ИТМО,2020,Санкт-Петербург,Russian Federation
10230,Разработчик,Разработчик чат-ботов на C# (удаленно),18/12/20,4,"","","","","Северсталь, Москва",2020,Санкт-Петербург,Russian Federation
10231,Разработчик,Разработчик ядра динамического анализатора кода,07/08/20,3,"","","","",Ростелеком-Солар,2020,Москва,Russian Federation
10232,Разработчик,Разработчик ядра динамического анализатора кода,08/09/20,3,"","","","",Ростелеком-Солар,2020,Москва,Russian Federation
10233,Разработчик,Разработчик ядра динамического анализатора кода,08/07/20,3,"","","","",Ростелеком-Солар,2020,Москва,Russian Federation
10234,Разработчик,Разработчик Machine Learning,20/03/20,1,"","","","",АльфаСтрахование,2020,Москва,Russian Federation
10235,Разработчик,Разработчик/Data Engineer,02/04/20,2,"","","","",Сбербанк,2020,Москва,Russian Federation
10236,Разработчик,Разработчик/DevOps в команде Data Science,13/05/20,2,"","","","",Сбербанк,2020,Москва,Russian Federation
10237,Разработчик,Разработчик/программист Python,23/10/21,4,200000,200000,"",RUR,Центр разработки Софториум,2021,Москва,Russian Federation
10238,Разработчик,Разработчик\Программист Python(Django),15/02/21,1,60000,70000,50000,RUR,ПИКАССО,2021,Санкт-Петербург,Russian Federation
10239,Разработчик,"Разработчик-Python (Django 2.2, DRF)",15/11/21,4,220000,220000,"",RUR,Фабрика Решений,2021,Москва,Russian Federation
10240,Разработчик,Разработчик-аналитик C#/C++/Python,25/03/21,1,"","","","",Сбербанк,2021,Москва,Russian Federation
10241,Разработчик,Разработчик-исследователь Wi-Fi и 5G (научный сотрудник),02/06/20,2,"","","","","ИППИ (Институт проблем передачи информации), РАН",2020,Москва,Russian Federation
10242,Разработчик,Разработчик-исследователь беспилотных автомобилей,11/08/20,3,"","","","",Сбербанк,2020,Москва,Russian Federation
10243,Разработчик,Разработчик-исследователь беспилотных автомобилей,04/07/20,3,"","","","",Сбербанк,2020,Москва,Russian Federation
10244,Разработчик,Разработчик-исследователь беспилотных автомобилей,04/07/20,3,"","","","",Сбербанк,2020,Москва,Russian Federation
10245,Разработчик,Разработчик-лингвист (чат-бот сервис),19/03/20,1,"","","","",МТС,2020,Москва,Russian Federation
10246,Разработчик,Разработчик-тестировщик Python / C++,07/10/21,4,"","","","",ГК «ХайТэк»,2021,Москва,Russian Federation
10247,Разработчик,С# Developer + Python (CoreTech),06/04/21,2,"","","","",Лаборатория Касперского,2021,Москва,Russian Federation
10248,Разработчик,С# web-разработчик (backend),28/01/21,1,"","","","",Aspose,2021,Днепр (Днепропетровск),Ukraine
10249,Разработчик,С/С++ developer (Synapse),20/10/21,4,"","","","",SberTech,2021,Москва,Russian Federation
10250,Разработчик,С/С++ developer (Synapse),30/11/21,4,"","","","",SberTech,2021,Москва,Russian Federation
10251,Разработчик,С/С++ Software developer,27/03/21,1,"","","","",Инженико,2021,Санкт-Петербург,Russian Federation
10252,Разработчик,С/С++ Software developer,26/04/21,2,"","","","",Инженико,2021,Санкт-Петербург,Russian Federation
10253,Разработчик,С/С++ Software developer,03/06/21,2,"","","","",Инженико,2021,Санкт-Петербург,Russian Federation
10254,Разработчик,С/С++ Software developer,14/09/21,3,"","","","",Инженико,2021,Санкт-Петербург,Russian Federation
10255,Разработчик,С/С++ Software developer,14/08/21,3,"","","","",Инженико,2021,Санкт-Петербург,Russian Federation
10256,Разработчик,С/С++ разработчик встраиваемых систем,16/04/21,2,"","","","",Кластек,2021,Москва,Russian Federation
10257,Разработчик,С++ Developer,14/01/21,1,"","","","",SFXDX,2021,Новосибирск,Russian Federation
10258,Разработчик,С++ Developer,30/07/21,3,300000,350000,250000,RUR,Gara.capital,2021,Москва,Russian Federation
10259,Разработчик,С++ Developer,28/06/21,2,300000,350000,250000,RUR,Gara.capital,2021,Москва,Russian Federation
10260,Разработчик,С++ Developer,30/09/21,3,"","","","",Сбербанк,2021,Москва,Russian Federation
10261,Разработчик,С++ Developer,01/10/21,4,300000,350000,250000,RUR,Gara.capital,2021,Москва,Russian Federation
10262,Разработчик,С++ developer (junior / middle),20/07/20,3,"","","","",DSSL,2020,Москва,Russian Federation
10263,Разработчик,С++ Developer (Paradise Island 2),06/04/21,2,"","","","",Game Insight,2021,Москва,Russian Federation
10264,Разработчик,С++ Developer (SberDevices),17/03/21,1,"","","","",Сбербанк,2021,Москва,Russian Federation
10265,Разработчик,С++ Developer (SberDevices),28/06/21,2,"","","","",Сбербанк,2021,Москва,Russian Federation
10266,Разработчик,С++ Developer (Threat Research),10/08/20,3,"","","","",Лаборатория Касперского,2020,Москва,Russian Federation
10267,Разработчик,С++ Developer (UI Technology),21/07/20,3,"","","","",Wargaming,2020,Санкт-Петербург,Russian Federation
10268,Разработчик,С++ developer/ Team lead С++,02/04/21,2,"","","","",Айген,2021,Москва,Russian Federation
10269,Разработчик,С++ Game Developer (remote),16/03/21,1,"","","","",Мариаглорум,2021,Калининград,Russian Federation
10270,Разработчик,С++ Game Developer (remote),01/01/21,1,"","","","",Мариаглорум,2021,Калининград,Russian Federation
10271,Разработчик,С++ Game Developer (Программист C++),25/01/21,1,"","","","",Playrix,2021,Екатеринбург,Russian Federation
10272,Разработчик,С++ Game Developer (Программист C++),04/12/20,4,"","","","",Playrix,2020,Киев,Ukraine
10273,Разработчик,С++ Game Developer (Программист C++),25/02/21,1,"","","","",Playrix,2021,Екатеринбург,Russian Federation
10274,Разработчик,С++ Game Developer (Программист C++),25/02/21,1,"","","","",Playrix,2021,Самара,Russian Federation
10275,Разработчик,С++ Game Developer (Программист C++),18/01/21,1,"","","","",Playrix,2021,Киев,Ukraine
10276,Разработчик,С++ Game Developer (Программист C++),19/01/21,1,"","","","",Playrix,2021,Краснодар,Russian Federation
10277,Разработчик,С++ Game Developer (Программист C++),19/01/21,1,"","","","",Playrix,2021,Пермь,Russian Federation
